rating,date,review,emoji_count,review_len,review_clean,tokens,year,month,year_month,quarter,weekday,weekday_name,is_weekend,clean_len,word_count,rating_group,mentions_wait,tfidf_가격,tfidf_가고,tfidf_가면,tfidf_가성비,tfidf_갔는데,tfidf_그래,tfidf_금방,tfidf_내부,tfidf_다들,tfidf_다른,tfidf_대기,tfidf_대기줄,tfidf_대전,tfidf_딸기,tfidf_딸기시루,tfidf_많고,tfidf_많아,tfidf_많아서,tfidf_많은,tfidf_많음,tfidf_많지,tfidf_말이,tfidf_맛도,tfidf_맛은,tfidf_맛있,tfidf_맛있고,tfidf_맛있네요,tfidf_맛있다,tfidf_맛있어요,tfidf_맛있었다,tfidf_맛있음,tfidf_망고시루,tfidf_매장,tfidf_먹어봤는데,tfidf_먹을,tfidf_명란,tfidf_명란바게트,tfidf_무조건,tfidf_밖에,tfidf_방문,tfidf_별로,tfidf_본점,tfidf_부추빵,tfidf_빨리,tfidf_빵도,tfidf_빵들,tfidf_빵은,tfidf_빵을,tfidf_빵이,tfidf_빵집,tfidf_사람,tfidf_사람들,tfidf_사서,tfidf_샀는데,tfidf_샌드위치,tfidf_생각,tfidf_성심당,tfidf_소금빵,tfidf_솔직히,tfidf_싸고,tfidf_없고,tfidf_없어서,tfidf_오전,tfidf_웨이팅,tfidf_유명한,tfidf_이렇게,tfidf_이유,tfidf_이정,tfidf_인기,tfidf_임산부,tfidf_입장,tfidf_있습니다,tfidf_있어서,tfidf_있음,tfidf_작은메아리,tfidf_저렴,tfidf_정신,tfidf_종류,tfidf_좋고,tfidf_좋아요,tfidf_좋은,tfidf_주말,tfidf_주차,tfidf_줄은,tfidf_줄이,tfidf_직원분들,tfidf_처음,tfidf_최고,tfidf_최애,tfidf_케익,tfidf_토요일,tfidf_튀김소보로,tfidf_튀소,tfidf_튀소구마,tfidf_특히,tfidf_평일,tfidf_하나,tfidf_하지,tfidf_했는데,tfidf_했지
5.0,2024-03-01,바쁜데도 직원분들이 다 친절하셧어요,0,19,바쁜데도 직원분들이 다 친절하셧어요,바쁜데 직원분들 친절하셧어요,2024,3,2024-03,1,4,금,0,19,3,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-03-03,"대전 갈때마다 꼭 갑니다. 저렴하고 맛있는건 당연하구요, 웨이팅하면서 짜증날 법도 한데 직원분들이 정말 교육을 잘받으셔서 엄청 친절하시고 항상 기분좋게 나갑니다.",0,90,대전 갈때마다 꼭 갑니다 저렴하고 맛있는건 당연하구요 웨이팅하면서 짜증날 법도 한데 직원분들이 정말 교육을 잘받으셔서 엄청 친절하시고 항상 기분좋게 나갑니다,대전 갈때마다 갑니다 저렴 맛있는건 당연하구요 웨이팅하면서 짜증날 법도 한데 직원분들 교육 잘받으셔서 친절하시고 기분좋게 나갑니다,2024,3,2024-03,1,6,일,1,87,16,긍정,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39192652046791965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882243459217228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7073794748357283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2024-03-07,밖에 줄없길래 생각보다 줄없는데? 하고 들어갔는데 안에 줄서있음... 특히나 빵집는 방향이없다보니 혼잡함 역방향으로도 오고 뒤에서도 오고 빠르게 한개씩 사고 계산하려는데 사방에서 사람들이 와서 복잡했달...,0,115,밖에 줄없길래 생각보다 줄없는데 하고 들어갔는데 안에 줄서있음 특히나 빵집는 방향이없다보니 혼잡함 역방향으로도 오고 뒤에서도 오고 빠르게 한개씩 사고 계산하려는데 사방에서 사람들이 와서 복잡했달,밖에 줄없길래 생각 줄없는데 들어갔는데 안에 줄서있음 특히나 빵집 방향이없다보니 혼잡함 역방향 오고 오고 빠르게 한개씩 사고 계산하려는데 사방 사람들 와서 복잡했달,2024,3,2024-03,1,3,목,0,108,22,긍정,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503315987134259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423571945487744,0.0,0.5126340342480707,0.0,0.0,0.0,0.5049042338739103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-03-14,"대전에 갈 때마다 들리는 곳, 
맛있는 빵을 다양하게 즐길 수 있는 곳입니다.",0,43,대전에 갈 때마다 들리는 곳 맛있는 빵을 다양하게 즐길 수 있는 곳입니다,대전 때마다 들리 맛있 빵을 다양하게 즐길 곳입니다,2024,3,2024-03,1,3,목,0,40,8,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41754494690231564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694113079585355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5863985420043923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2024-03-31,"사람 진짜 많음
빵 사고 나오는 사람들 보면 다들 행복해보임
맛은 거슬리는 거 없이 잘 하는 맛.. 뭘 골라도 망하진 않음 여러번 가봤지만 너무...",0,83,사람 진짜 많음 빵 사고 나오는 사람들 보면 다들 행복해보임 맛은 거슬리는 거 없이 잘 하는 맛 뭘 골라도 망하진 않음 여러번 가봤지만 너무,사람 많음 사고 나오 사람들 보면 다들 행복해보임 맛은 거슬리 없이 망하진 않음 여러번 가봤지,2024,3,2024-03,1,6,일,1,78,15,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5051962032076843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49360874216657097,0.0,0.0,0.0,0.46530666293941625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28633838051041066,0.45014136356497536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2024-04-01,겁나 맛있는 빵들! 사람은 너무 많아서 줄서기 빡세졌어요.,0,32,겁나 맛있는 빵들 사람은 너무 많아서 줄서기 빡세졌어요,겁나 맛있 빵들 사람 많아서 줄서기 빡세졌어요,2024,4,2024-04,2,0,월,0,30,7,긍정,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054962893078422,0.0,0.0,0.0,0.0,0.0,0.0,0.5798007689487078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53009594423279,0.0,0.0,0.0,0.0,0.3567952630437184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-04-02,"빵 맛있고 다 좋은데 사람 많은 건 둘째치고
결제 줄이 조금 통제 되거나 효율적으로 분리되면 좋겠어요.
손님들이 알아서 빈자리 찾아서 앞으로 오셔도 된...",0,87,빵 맛있고 다 좋은데 사람 많은 건 둘째치고 결제 줄이 조금 통제 되거나 효율적으로 분리되면 좋겠어요 손님들이 알아서 빈자리 찾아서 앞으로 오셔도 된,맛있고 좋은데 사람 많은 둘째치고 결제 줄이 통제 되거나 효율적 분리되면 좋겠어요 손님들 알아서 빈자리 찾아서 오셔,2024,4,2024-04,2,1,화,0,83,17,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6356152796495972,0.0,0.0,0.0,0.0,0.0,0.0,0.4850535703668019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602581504907262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4805520941119535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-04-04,"엄청엄청 맛있어서 이건 꼭 안 먹으면 죽음뿐 같은 빵은 없지만 무엇을 골라도 평균이상의 맛과 낮은 가격에 쉽게 행복을 취할 수 있음. 
갠적으로는 김치...",0,87,엄청엄청 맛있어서 이건 꼭 안 먹으면 죽음뿐 같은 빵은 없지만 무엇을 골라도 평균이상의 맛과 낮은 가격에 쉽게 행복을 취할 수 있음 갠적으로는 김치,엄청엄청 맛있어서 이건 먹으면 죽음뿐 빵은 없지 무엇 평균이상 맛과 낮은 가격 쉽게 행복 취할 있음 갠적 김치,2024,4,2024-04,2,3,목,0,82,18,긍정,0,0.45235913758112606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5658476552346615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6893385537689702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-04-11,"가성비 좋고 맛있어요
주방이 오픈되어있어서 외부에서도 볼 수 있게 해놓은만큼 위생관리가 철저하다고 느껴지네요.

줄이 긴데 ...",0,72,가성비 좋고 맛있어요 주방이 오픈되어있어서 외부에서도 볼 수 있게 해놓은만큼 위생관리가 철저하다고 느껴지네요 줄이 긴데,가성비 좋고 맛있어요 주방 오픈되어있어서 외부 있게 해놓은만큼 위생관리 철저하다고 느껴지네요 줄이 긴데,2024,4,2024-04,2,3,목,0,66,13,긍정,0,0.0,0.0,0.0,0.45691340761426535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46368708066515785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715549591162861,0.0,0.0,0.0,0.0,0.0,0.4995491546145625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-04-12,오전에 가니까 사람이 없어서 좋아요,0,19,오전에 가니까 사람이 없어서 좋아요,오전 가니까 사람 없어서 좋아요,2024,4,2024-04,2,4,금,0,19,5,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3498753458694739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5790153462078211,0.5071495716640524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339735790931245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-04-12,맛있음 평일 오전 기준 웨이팅 1도없고 괜찮 오후에 사람 좀 많을때 가도 계산대가 6~8대나 있어서 줄이 은근 빨리 빠져요ㅎ 빵들 퀄리티랑 크기에 비해서 가격은 ㄹㅇ괜찮다고 생각했음 빵들이 전체적으루 큼직큼직함.. 튀소구마랑 오징어먹물?빵이 맛있어오,0,139,맛있음 평일 오전 기준 웨이팅 1도없고 괜찮 오후에 사람 좀 많을때 가도 계산대가 6 8대나 있어서 줄이 은근 빨리 빠져요 빵들 퀄리티랑 크기에 비해서 가격은 괜찮다고 생각했음 빵들이 전체적으루 큼직큼직함 튀소구마랑 오징어먹물 빵이 맛있어오,맛있음 평일 오전 기준 웨이팅 1도없고 괜찮 오후 사람 많을때 가도 계산대 8대나 있어서 줄이 은근 빨리 빠져요 빵들 퀄리티 크기 비해서 가격 괜찮다고 생각했음 빵들 전체적으루 큼직큼직함 튀소구마 오징어먹물 빵이 맛있어오,2024,4,2024-04,2,4,금,0,134,32,긍정,1,0.19245462759328116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837182093517733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28831345530587454,0.0,0.5362696878862573,0.0,0.0,0.24533317012875777,0.0,0.18047533322356848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616017076390565,0.22515455876601187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29867205215254256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2407379241746565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3111151291202454,0.0,0.2364598525401418,0.0,0.0,0.0,0.0
5.0,2024-04-13,"성심광역시🥖🥐🥨
서울에서 10만원어치 빵이 여기선 5만원도 안 하는듯",3,38,성심광역시 서울에서 10만원어치 빵이 여기선 5만원도 안 하는듯,성심광역시 서울 10만원어치 빵이 여기선 5만원 하는듯,2024,4,2024-04,2,5,토,1,35,7,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-04-14,"여기는 그냥 맛있음 기다린 시간이 아깝지 않음
빵을 한가득 담아도 서울의 반값느낌.
맛도 최고",0,52,여기는 그냥 맛있음 기다린 시간이 아깝지 않음 빵을 한가득 담아도 서울의 반값느낌 맛도 최고,맛있음 기다린 시간 아깝지 않음 빵을 한가득 담아 서울 반값느낌 맛도 최고,2024,4,2024-04,2,6,일,1,51,12,긍정,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5016678153531573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5308235668602715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46355705899416483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5016678153531573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2024-04-15,다들 집단 최면에라도 걸린 것일까. 하도 성심당성심당 하길래 대전에 사는 친척 보러온 김에 들렀다. 현지인 말로는 굳이 갈만한 곳은 아니라고 했지만 그래도 언제 또 올 수 있을지 몰라 들렀다. 명성대로 엄청난 줄과 매장 안 인파에 기겁했다. 브레드 종류...,0,144,다들 집단 최면에라도 걸린 것일까 하도 성심당성심당 하길래 대전에 사는 친척 보러온 김에 들렀다 현지인 말로는 굳이 갈만한 곳은 아니라고 했지만 그래도 언제 또 올 수 있을지 몰라 들렀다 명성대로 엄청난 줄과 매장 안 인파에 기겁했다 브레드 종류,다들 집단 최면 걸린 것일까 하도 성심당성심당 하길래 대전 사는 친척 보러온 김에 들렀다 현지인 말로 굳이 갈만한 곳은 아니라고 했지 그래 있을지 몰라 들렀다 명성대 엄청난 줄과 매장 인파 기겁했다 브레드 종류,2024,4,2024-04,2,0,월,0,137,33,중립,0,0.0,0.0,0.0,0.0,0.0,0.4277921945423294,0.0,0.0,0.45607538796226255,0.0,0.0,0.0,0.25269045290947406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4129554301196839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39451411905390404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46793486340934604
4.0,2024-04-16,"대전 그 잡채 성심당. 요번에는 생크림튀소 먹어봤는데 맛있었어요. 적당히 애매한 저녁시간에 가니까 빵도 많고, 줄도 거의 없어서 나이스했습니다.",0,80,대전 그 잡채 성심당 요번에는 생크림튀소 먹어봤는데 맛있었어요 적당히 애매한 저녁시간에 가니까 빵도 많고 줄도 거의 없어서 나이스했습니다,대전 잡채 성심당 요번 생크림튀소 먹어봤는데 맛있었어요 적당히 애매한 저녁시간 가니까 빵도 많고 줄도 거의 없어서 나이스했습니다,2024,4,2024-04,2,1,화,0,76,17,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28315640404983383,0.0,0.0,0.4303572054283003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5243520351756544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4017264732012293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2617074320825364,0.0,0.0,0.0,0.0,0.4793695135391139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-04-20,"나도 드디어 성심당 가봤다!!!! 내부가 장관이네...
빵을 썩 좋아하지 않지만 가격도 착한...",0,54,나도 드디어 성심당 가봤다 내부가 장관이네 빵을 썩 좋아하지 않지만 가격도 착한,나도 드디어 성심당 가봤다 내부 장관이네 빵을 좋아하지 않지 가격 착한,2024,4,2024-04,2,5,토,1,44,11,긍정,0,0.41894898400374353,0.0,0.0,0.0,0.0,0.0,0.0,0.6384256727528291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5393528730276519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3549547682862509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-04-23,대한민국 원탑 베이커리답네요 특히 샌드위치가 전 정말 맛있었어요!! 저렴한 가격에 좋은 빵을 먹을수 있어서 일부러 대전들렸다 갑니다👍,1,74,대한민국 원탑 베이커리답네요 특히 샌드위치가 전 정말 맛있었어요 저렴한 가격에 좋은 빵을 먹을수 있어서 일부러 대전들렸다 갑니다,대한민국 원탑 베이커리답네요 특히 샌드위치 맛있었어요 저렴한 가격 좋은 빵을 먹을수 있어서 일부러 대전들렸다 갑니다,2024,4,2024-04,2,1,화,0,71,15,긍정,0,0.28912425163341293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37221714751564505,0.0,0.0,0.0,0.0,0.0,0.0,0.43313280144823385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4486945034385562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4486945034385562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43313280144823385,0.0,0.0,0.0,0.0,0.0
5.0,2024-04-27,"딸기케익 사먹음 빵맛은 좋은데 딸기맛은 꽝임
다른빵 색다른 맛이긴 하나 구지 두번가기엔 가격도 만만치않고..",0,60,딸기케익 사먹음 빵맛은 좋은데 딸기맛은 꽝임 다른빵 색다른 맛이긴 하나 구지 두번가기엔 가격도 만만치않고,딸기케익 사먹음 빵맛 좋은데 딸기맛 꽝임 다른빵 색다른 맛이긴 하나 구지 두번가기엔 가격 만만치않고,2024,4,2024-04,2,5,토,1,58,14,긍정,0,0.5260770254034078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8504369249642809,0.0,0.0,0.0
5.0,2024-04-28,"먹은지 두달되어가는데 잊을수없음..
부모님도 뭔빵사러 대전가냐하시더니 먹고서는 괜찮다하시네요 존맛..",0,56,먹은지 두달되어가는데 잊을수없음 부모님도 뭔빵사러 대전가냐하시더니 먹고서는 괜찮다하시네요 존맛,먹은지 두달되어가는데 잊을수없음 부모님 뭔빵사러 대전가냐하시더니 먹고서 괜찮다하시네요 존맛,2024,4,2024-04,2,6,일,1,52,9,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
